@Relation genericBIFF
@Attribute cap-shape {b,s,c,f,x,k}
@Attribute cap-surface {s,f,g,y}
@Attribute cap-color {p,b,r,c,e,u,w,g,y,n}
@Attribute bruises {t,f}
@Attribute odor {p,a,c,s,f,y,l,m,n}
@Attribute gill-attachment {a,f}
@Attribute gill-spacing {c,w}
@Attribute gill-size {b,n}
@Attribute gill-color {b,e,g,h,k,n,o,p,r,u,w,y}
@Attribute stalk-shape {t,e}
@Attribute stalk-root {b,r,c,e}
@Attribute stalk-surface-above-ring {s,f,y,k}
@Attribute stalk-surface-below-ring {s,f,y,k}
@Attribute stalk-color-above-ring {p,b,c,e,w,g,y,n,o}
@Attribute stalk-color-below-ring {p,b,c,e,w,g,y,n,o}
@Attribute veil-type {p}
@Attribute veil-color {w,y,n,o}
@Attribute ring-number {t,n,o}
@Attribute ring-type {p,e,f,l,n}
@Attribute spore-print-color {r,b,u,w,h,y,k,n,o}
@Attribute population {a,s,c,v,y,n}
@Attribute habitat {p,d,u,g,w,l,m}
@Attribute class {p,e}

@DATA
?,y,e,f,m,f,c,b,w,e,c,k,y,c,c,p,w,n,n,w,?,d,p
f,y,n,f,y,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,d,p
?,y,e,f,y,f,c,n,b,?,?,s,s,w,w,p,w,o,e,w,v,d,p
x,s,e,f,s,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,p,?
f,s,e,f,y,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,p,p
f,y,e,f,f,f,c,n,?,t,?,k,k,w,w,p,w,o,e,w,v,p,p
f,?,?,f,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,?,p
x,s,e,f,f,f,c,?,b,t,?,k,k,w,w,p,w,o,e,w,v,l,p
f,s,e,f,s,f,?,n,b,t,?,s,k,p,w,p,w,o,e,w,?,p,p
?,s,n,f,n,a,c,b,n,e,?,s,s,?,o,p,n,o,p,y,c,l,e
f,y,n,f,s,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,d,p
f,y,e,f,s,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,l,p
f,y,e,f,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l,p
x,s,n,f,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,p,?
x,s,e,f,y,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,d,p
x,y,e,f,f,f,c,n,b,t,?,k,k,p,p,p,w,o,e,?,v,d,p
x,s,e,f,s,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,p,p
x,y,e,f,y,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,p,p
f,y,e,f,f,f,c,n,b,?,?,s,k,w,w,p,w,o,?,w,v,p,p
x,s,?,f,n,a,c,b,n,e,?,s,s,o,o,p,n,o,p,o,v,?,e
f,s,n,f,s,f,c,n,?,t,?,k,k,p,p,p,w,o,e,w,v,p,p
x,y,?,f,f,f,c,n,b,t,?,s,s,w,w,p,?,o,e,w,v,p,p
?,s,n,f,f,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,d,p
f,y,e,f,y,f,c,n,b,t,?,?,k,w,w,p,w,o,e,w,v,p,p
x,y,e,f,f,f,c,n,b,t,?,k,s,?,w,p,w,o,e,w,v,d,p
x,s,n,f,s,f,c,n,?,t,?,k,s,p,w,p,w,o,e,w,v,d,p
x,s,n,f,f,f,c,n,b,t,?,?,k,w,p,?,w,o,e,w,v,l,p
x,s,n,f,?,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l,p
x,y,?,f,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,d,p
f,s,n,f,y,f,c,n,?,t,?,k,s,p,p,?,w,o,e,w,v,?,p
f,s,n,f,y,f,c,n,b,t,?,s,s,w,p,p,?,o,e,w,?,l,p
k,y,e,f,y,?,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,l,p
x,s,n,f,y,?,c,n,b,?,?,k,s,w,p,p,w,o,e,w,v,d,p
f,y,n,f,y,?,c,?,b,t,?,?,k,p,w,p,w,o,e,w,v,p,p
k,s,w,f,n,f,w,b,g,e,?,s,k,w,w,p,w,t,p,w,n,g,e
f,s,e,f,y,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,l,p
x,s,e,f,y,f,c,n,b,t,?,s,k,p,?,p,w,o,e,?,v,l,p
f,y,n,f,f,f,c,?,b,t,?,s,s,w,p,p,w,o,e,w,v,d,p
f,y,n,f,s,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,p,p
f,y,e,f,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,d,p
x,s,n,f,f,f,c,n,b,t,?,k,k,p,?,p,w,o,e,w,v,?,p
f,y,n,f,s,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,l,?
x,s,n,f,s,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,l,p
k,y,n,f,y,f,c,n,b,t,?,k,?,?,p,p,?,o,e,w,v,l,p
f,s,e,f,s,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,d,p
f,y,e,f,s,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,l,p
f,y,e,f,f,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l,p
f,y,e,f,s,f,c,n,b,t,?,k,k,w,p,?,w,o,e,w,v,p,p
f,y,n,f,f,f,c,n,b,t,?,s,s,w,w,p,w,?,e,w,?,p,p
f,y,n,f,f,f,c,n,b,t,?,s,?,?,p,p,w,o,e,?,v,l,p
k,y,n,f,y,f,c,?,b,t,?,k,s,p,w,p,w,o,e,w,v,l,?
k,y,n,f,y,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,p,p
f,s,e,f,y,f,c,n,b,t,?,k,s,w,p,p,w,o,?,w,v,p,p
x,s,e,f,y,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d,p
k,s,n,f,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,l,p
x,s,e,f,f,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,?,p,p
f,s,n,f,f,f,c,n,b,t,?,k,k,p,w,p,?,o,e,w,v,d,p
x,?,e,f,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,l,p
f,?,n,f,y,?,c,n,b,t,?,s,?,p,w,p,w,o,e,w,v,p,p
x,s,n,f,f,?,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,l,?
f,y,e,f,y,f,c,n,b,t,?,s,k,w,?,p,w,o,e,w,v,d,p
x,s,n,f,f,f,c,?,b,t,?,k,s,w,p,p,w,o,e,w,v,l,p
x,s,e,f,y,f,c,?,b,t,?,s,s,w,w,p,w,o,e,w,v,p,p
x,s,e,f,s,f,c,n,b,t,?,s,k,w,?,p,w,o,e,w,v,d,p
x,s,n,f,s,f,c,?,b,t,?,k,k,p,p,p,w,o,e,w,v,p,p
x,y,e,f,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,d,p
f,y,e,f,y,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,p,p
f,s,e,f,s,f,c,n,?,t,?,k,s,p,w,p,w,o,e,w,v,d,p
x,s,e,f,?,?,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,d,p
f,y,e,f,y,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l,p
f,s,e,?,y,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,p,p
f,s,e,f,s,f,c,n,b,t,?,s,k,p,w,p,w,o,e,?,v,l,?
f,y,n,f,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d,p
f,s,n,f,s,f,c,n,b,t,?,s,?,w,w,p,w,o,e,w,v,p,p
x,?,e,f,f,f,c,n,?,t,?,s,k,w,p,p,w,o,e,w,v,p,p
f,y,n,f,s,f,c,n,b,t,?,k,k,p,p,p,w,o,?,w,v,l,p
f,?,n,f,s,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,?,d,?
f,y,n,?,f,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,l,p
f,s,e,f,s,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,l,p
f,y,e,f,f,f,c,n,b,t,?,s,k,p,?,p,w,o,e,w,v,p,p
f,y,n,f,y,f,?,n,b,t,?,k,s,w,p,p,w,o,e,?,v,d,p
f,s,e,f,y,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d,p
f,s,e,f,f,f,c,n,b,t,?,?,k,w,p,p,w,o,e,w,v,d,p
f,y,n,f,s,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,?,d,p
f,s,e,f,?,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,d,p
f,s,n,f,f,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,?,d,p
k,y,e,?,s,f,c,?,b,t,?,s,s,p,p,p,?,o,e,w,v,d,p
f,y,e,f,f,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,d,p
f,s,e,f,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d,p
f,y,e,f,y,f,c,n,b,t,?,s,s,?,p,p,w,o,e,w,v,d,p
f,y,n,f,s,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,l,p
f,y,e,f,f,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,p,p
f,?,n,f,s,f,c,n,b,t,?,s,k,p,p,p,w,o,?,w,?,p,p
x,y,e,f,y,f,?,n,b,t,?,s,s,w,w,p,w,o,e,w,v,d,p
x,f,w,f,n,f,w,b,p,e,?,k,s,w,w,p,w,t,p,w,n,?,e
?,?,e,f,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,d,p
x,s,e,f,f,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,l,p
f,y,n,f,?,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,l,p
x,s,e,f,y,f,c,?,b,t,?,s,s,p,p,p,w,o,e,w,v,d,p
x,s,n,f,y,?,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,d,p
x,s,n,f,f,f,c,n,b,t,?,k,?,w,w,?,w,o,e,w,v,p,p
x,s,n,f,y,f,?,n,?,t,?,k,?,w,w,p,w,o,e,w,v,l,p
x,f,g,f,n,f,w,b,p,e,?,s,k,?,w,p,w,t,p,w,n,g,e
f,y,e,f,f,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,l,p
f,y,e,f,f,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,l,?
x,y,e,f,y,f,c,n,b,t,?,s,s,w,?,p,w,o,e,w,v,p,p
x,s,n,f,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,p,p
k,s,e,f,y,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,p,p
k,y,e,f,f,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,d,p
f,y,e,f,s,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,d,p
x,s,n,f,f,f,c,n,b,t,?,k,k,w,w,p,w,o,e,?,v,l,p
f,?,n,f,s,f,c,n,b,t,?,k,s,w,w,p,w,?,?,w,v,l,p
x,s,e,f,s,?,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,p,p
f,y,n,f,y,f,c,n,b,t,?,?,k,w,w,p,w,o,e,w,v,d,p
x,?,n,f,s,f,?,n,b,t,?,k,s,w,w,p,w,?,e,w,v,p,p
k,f,w,f,n,f,w,b,p,e,?,s,k,w,w,p,w,t,p,w,n,g,?
k,y,n,f,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,d,p
f,s,e,f,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,?,d,p
x,y,e,f,f,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,d,p
x,s,n,f,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,l,p
x,s,n,?,y,f,c,n,b,?,?,s,s,w,p,p,w,o,e,w,v,d,p
f,y,e,f,y,f,c,n,b,?,?,k,s,w,p,p,w,o,e,w,?,l,p
f,y,?,f,s,?,?,n,b,t,?,s,s,w,p,p,w,o,e,w,?,l,p
x,y,e,f,y,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,?,p
f,s,e,f,y,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,p,p
x,s,e,f,s,f,c,?,?,t,?,s,k,p,w,p,w,o,e,w,v,d,p
x,s,n,f,s,f,c,n,b,t,?,k,s,?,w,p,?,o,e,w,v,p,p
?,y,n,f,f,f,?,n,b,t,?,k,k,w,p,p,w,o,e,w,v,l,p
f,y,e,f,s,f,c,n,b,t,?,s,?,w,p,p,?,o,e,w,?,l,p
f,y,n,f,s,f,c,n,b,t,?,k,s,?,w,p,w,o,e,w,v,l,p
f,y,n,f,f,f,c,n,b,t,?,s,s,w,?,p,w,o,e,w,v,d,p
f,s,n,f,y,f,c,n,b,t,?,s,k,p,?,p,w,o,e,w,v,p,p
f,y,e,f,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,p,p
f,?,e,f,s,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,l,p
x,y,e,f,s,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,p,p
k,s,e,f,f,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,p,p
f,y,e,f,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,p,p
f,y,n,f,y,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,p,p
f,s,n,f,s,f,c,n,b,t,?,k,k,p,p,?,w,o,e,w,v,d,p
f,s,e,f,y,f,c,?,b,t,?,s,k,w,w,p,w,o,e,w,v,p,p
k,s,e,f,f,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,p,p
f,y,e,f,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p,p
?,s,n,f,s,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,p,p
x,s,n,f,n,a,c,b,n,?,?,s,s,o,o,p,o,o,p,b,v,l,e
x,s,n,f,y,f,c,n,b,t,?,s,s,p,w,?,w,o,e,w,v,l,p
?,s,n,f,?,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,?,l,p
f,s,n,f,f,f,c,n,b,t,?,s,k,w,p,p,w,?,e,w,v,d,p
f,s,n,f,y,f,c,n,b,t,?,k,s,w,w,?,w,o,e,w,v,?,p
x,s,n,f,y,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,p,p
f,s,n,f,y,f,c,n,b,t,?,k,k,w,w,p,w,?,e,w,v,d,p
f,y,e,f,f,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,p,p
f,y,e,f,y,f,?,n,b,t,?,s,k,p,p,p,w,o,e,w,v,d,p
f,s,n,f,f,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,?,p
x,?,e,f,f,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,l,p
x,s,n,f,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,p,p
x,s,e,?,y,f,c,n,b,t,?,s,s,p,p,p,w,?,e,w,v,p,p
x,s,e,f,s,f,c,n,b,t,?,k,k,p,p,p,w,o,?,w,v,d,?
f,?,e,f,f,f,?,n,b,t,?,k,s,p,w,p,w,o,e,?,v,l,p
x,s,e,f,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,p,p
k,s,e,f,y,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,l,p
x,y,e,f,?,f,c,n,?,t,?,s,s,w,p,p,w,o,e,?,v,p,p
f,s,n,f,f,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,p,p
f,s,n,f,y,f,?,n,b,t,?,s,k,p,p,p,w,o,e,w,v,l,p
x,s,n,f,f,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,d,p
k,y,?,f,?,?,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,p,p
x,s,e,f,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,l,p
f,y,n,f,s,f,c,n,b,t,?,s,s,p,w,p,?,o,e,w,v,?,p
?,y,e,f,s,f,c,n,b,t,?,k,s,w,w,p,w,?,e,w,v,d,p
f,y,n,f,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,p,p
f,s,n,f,s,f,c,n,b,t,?,k,?,p,p,p,w,o,e,w,v,l,p
f,s,e,f,y,f,c,n,b,t,?,s,s,w,p,p,w,?,e,w,v,p,p
k,y,n,f,y,f,c,n,b,t,?,?,k,w,p,p,w,o,e,w,v,p,p
f,y,e,f,y,f,c,n,b,t,?,s,k,?,w,p,w,o,e,?,v,l,p
f,s,e,f,s,f,c,n,b,t,?,?,s,p,w,?,w,o,e,?,v,p,p
f,s,n,f,f,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,d,p
x,s,n,f,y,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,l,?
f,y,n,f,s,f,?,n,b,?,?,k,s,p,w,p,w,o,e,w,v,d,p
f,y,e,f,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,d,p
x,y,e,f,s,f,c,n,?,t,?,k,k,p,p,p,w,o,e,w,v,d,p
f,s,e,?,s,f,c,n,b,t,?,k,s,w,w,p,w,?,e,w,v,p,p
x,s,n,f,s,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,l,p
f,s,n,f,y,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,p,p
f,s,n,f,?,f,c,?,b,t,?,s,k,w,w,p,?,o,e,w,v,l,p
f,s,e,f,y,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,p,p
x,s,g,f,n,f,w,b,p,e,?,s,k,w,w,p,w,t,p,w,n,g,e
k,y,n,f,y,f,c,n,b,?,?,k,k,p,w,p,w,o,?,w,v,p,p
x,y,e,f,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,p,p
?,s,n,f,s,?,c,n,b,?,?,s,s,w,?,p,w,o,e,w,v,p,?
x,s,n,f,s,f,c,n,b,t,?,s,s,w,p,p,?,o,e,w,v,d,p
f,y,e,f,s,f,c,n,b,t,?,k,?,p,w,p,w,o,e,w,v,l,?
k,?,n,f,f,f,c,n,b,t,?,s,s,p,?,p,w,o,e,w,?,l,p
x,s,e,?,f,?,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,d,p
x,s,n,f,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,d,p
k,y,n,f,y,f,c,n,b,t,?,k,s,p,p,p,?,o,e,w,v,d,p
x,?,e,f,f,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,l,p
k,s,?,f,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,p,?
x,s,n,f,f,f,c,n,b,t,?,s,k,w,w,p,w,o,e,?,v,p,p
x,y,e,f,f,f,c,n,b,t,?,s,k,p,w,p,?,o,e,w,v,d,p
f,s,e,f,y,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,d,p
f,s,n,f,s,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,l,p
f,s,n,f,f,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,p,p
f,s,e,f,y,f,c,n,b,t,?,k,s,p,w,p,w,?,e,w,v,p,p
x,y,e,f,s,f,c,n,b,t,?,k,s,w,p,p,w,?,e,w,v,l,p
x,s,e,f,f,f,c,n,b,t,?,k,s,p,?,p,w,o,?,w,v,l,p
f,s,n,?,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,p,p
f,?,e,f,s,f,c,?,b,t,?,?,s,w,w,p,w,o,e,w,v,d,p
x,s,n,f,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,d,p
x,s,e,f,s,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d,p
x,s,e,f,y,f,?,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l,p
f,s,e,f,f,f,c,?,b,t,?,k,s,p,p,p,w,o,e,w,v,p,p
x,y,e,f,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,p,p
x,s,n,f,y,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,d,p
x,s,e,f,s,f,c,n,b,t,?,?,k,w,?,p,w,o,e,w,v,l,p
?,s,e,f,y,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,l,p
x,s,n,f,y,f,c,n,b,t,?,s,k,w,p,p,w,o,?,w,v,?,p
x,?,n,f,s,f,c,n,b,t,?,k,s,p,w,p,w,?,?,w,v,l,p
f,s,e,f,?,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,?,p
f,y,e,f,f,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,d,p
x,s,n,f,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,d,p
x,s,e,f,f,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,l,p
f,s,n,f,s,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,?,l,p
x,s,n,f,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,?,v,d,p
f,s,e,f,y,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,d,p
k,y,n,f,y,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,p,p
x,s,n,f,y,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,l,p
f,y,n,f,y,f,c,n,b,t,?,k,s,w,p,?,w,o,e,?,v,p,p
?,y,n,f,y,f,c,n,b,t,?,k,s,w,p,?,w,?,e,w,v,p,p
f,s,e,f,s,f,c,?,b,t,?,k,s,w,w,p,?,o,e,w,v,?,p
f,s,n,f,f,f,?,n,b,t,?,k,k,p,w,p,w,o,e,w,v,p,p
x,s,e,f,y,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,d,p
?,s,n,f,f,f,c,n,b,t,?,s,s,p,p,p,?,o,?,w,v,l,p
f,y,n,f,y,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,p,p
f,y,n,f,s,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,p,p
x,s,e,f,?,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l,p
f,y,n,f,y,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,l,p
x,y,e,f,s,f,c,n,b,t,?,?,s,p,w,p,w,o,e,w,v,p,p
f,y,n,f,y,f,c,n,b,t,?,k,k,w,?,p,w,o,e,w,v,l,p
f,y,e,f,s,f,c,n,?,t,?,k,s,w,w,p,w,o,e,w,v,p,p
x,y,e,f,f,f,c,n,b,?,?,k,s,p,?,?,w,o,e,w,v,l,p
f,s,e,f,y,f,c,n,b,t,?,s,s,p,?,p,?,o,e,w,v,l,p
k,s,n,f,s,f,c,n,?,t,?,s,k,w,w,p,w,o,e,w,v,d,p
x,y,e,f,f,f,c,n,b,t,?,s,s,p,w,p,?,o,e,w,v,p,p
x,?,n,f,f,f,c,?,b,t,?,k,?,p,p,p,w,?,e,?,v,l,p
f,?,e,f,s,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,p,p
f,s,e,f,y,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p,p
b,f,g,f,n,f,w,b,p,e,?,s,?,w,w,p,w,t,p,w,s,g,e
x,s,n,f,y,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,p,p
k,s,n,f,s,f,c,n,b,t,?,k,?,w,p,p,w,o,e,w,v,p,p
b,s,n,f,n,a,c,b,o,e,?,s,s,o,o,p,n,o,?,y,v,?,e
f,s,n,f,y,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,?,p
f,y,?,f,s,f,c,n,b,t,?,?,?,p,w,p,w,o,e,?,v,?,p
x,y,e,f,?,f,c,n,b,t,?,s,k,w,p,p,w,o,?,w,v,d,p
x,s,e,f,s,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,d,p
k,y,c,f,m,a,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d,p
x,s,e,f,s,f,?,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l,p
f,?,n,f,s,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,p,p
x,s,n,?,y,f,c,n,b,t,?,k,k,p,p,p,w,o,?,w,v,l,p
x,y,e,f,s,f,c,n,b,?,?,s,k,w,w,p,w,o,e,w,v,?,p
x,s,e,f,f,f,c,n,b,?,?,k,k,p,w,p,w,o,e,w,v,d,p
f,?,e,f,f,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,l,p
f,?,n,f,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,d,p
f,s,n,f,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,d,p
f,y,e,f,y,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,p,p
x,s,e,f,y,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,l,p
f,y,e,f,s,f,c,?,b,t,?,s,k,w,p,p,w,o,e,w,v,d,p
f,y,n,f,y,f,c,n,b,t,?,s,?,p,w,p,w,o,e,w,v,l,p
x,y,e,f,f,f,c,n,b,t,?,k,k,?,w,p,w,?,e,w,v,l,p
?,y,e,f,s,?,c,n,b,?,?,?,s,p,p,p,w,o,?,w,v,p,p
f,s,e,f,f,f,c,n,b,t,?,k,k,w,w,p,?,o,?,w,v,l,p
f,s,e,f,f,f,c,n,b,?,?,k,s,p,w,p,w,o,e,w,v,p,p
x,s,e,f,y,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,p,p
x,s,e,f,f,f,c,n,b,t,?,k,k,p,p,p,?,o,e,w,v,d,p
k,y,e,f,s,f,c,n,b,t,?,?,s,w,w,p,w,o,e,w,v,p,p
x,y,e,f,f,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l,p
x,?,e,f,y,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,d,p
x,s,n,f,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,d,p
x,s,n,f,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l,p
f,s,n,f,y,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,d,p
f,y,n,f,s,f,c,?,b,t,?,k,k,w,p,p,w,o,e,w,v,p,p
x,s,e,f,s,f,c,n,b,t,?,s,k,w,p,p,w,?,e,w,v,d,p
k,s,n,f,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,p,?
f,s,n,f,y,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,d,p
f,y,n,f,f,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,d,p
?,y,e,?,?,f,c,n,b,t,?,s,k,p,p,?,?,o,e,w,v,p,p
f,y,e,f,s,f,?,n,b,t,?,s,k,p,p,p,w,o,e,w,v,l,?
f,y,n,f,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,d,p
x,s,?,f,y,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,l,p
f,y,n,f,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,d,p
?,s,n,f,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,d,p
f,s,e,f,f,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,p,p
x,?,n,f,y,f,c,n,b,t,?,s,s,p,?,p,w,o,e,w,v,d,p
f,y,e,f,f,f,?,n,b,t,?,s,s,w,w,p,?,o,?,w,v,d,p
